Year,Day (mm/dd),Management Area Code,Line No,Survey Type Name,District,Stat Area,Stream Number,Stream Name,Area Surveyed,Species Name,Observer Initials,Usage Code,Usage Description,Tide Description,Visibility Description,Water Level Description,Fish Presence,Mouth Count,Tidal Count,Live Count,Dead Count
1998,1-Oct,A,4,AERIAL,111,111-32,111-32-056,Fish Creek-Taku R,Complete survey,Coho,AJM,0,Not coded yet,Not recorded,Poor,Not recorded,Not recorded,0,0,100,0
1998,1-Oct,A,5,AERIAL,111,111-32,111-32-203,Wilms Creek-Taku R,Complete survey,Coho,AJM,0,Not coded yet,Not recorded,Poor,Not recorded,Not recorded,0,0,0,0
1998,5-Oct,A,2,FOOT,111,111-40,111-40-007,Switzer Creek,Complete survey,Coho,BJG,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,34,3
1998,5-Oct,A,8,FOOT,111,111-50,111-50-010,Peterson Ck Favor C,Complete survey,Coho,MWS,3,Peak survey - useful for indexing abundance,Not recorded,Normal,Normal,Not recorded,0,0,91,11
1998,9-Oct,A,10,FOOT,111,111-50,111-50-056,Steep Creek,Complete survey,Coho,MWS,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,10,0
1998,9-Oct,A,11,FOOT,111,111-50,111-50-052,Montana Creek,Complete survey,Coho,MWS,3,Peak survey - useful for indexing abundance,Not recorded,Excellent,Normal,Not recorded,0,0,1155,5
1998,12-Oct,A,9,FOOT,111,111-50,111-50-010,Peterson Ck Favor C,Complete survey,Coho,MWS,0,Not coded yet,Not recorded,Excellent,Low,Not recorded,0,0,36,5
1998,12-Oct,A,12,FOOT,111,111-50,111-50-062,Jordon Creek,Complete survey,Coho,MWS,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,2,1
1998,13-Oct,A,3,FOOT,111,111-40,111-40-007,Switzer Creek,Complete survey,Coho,MWS,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,20,0
1998,27-Oct,A,4,FOOT,111,111-40,111-40-007,Switzer Creek,Complete survey,Coho,MWS,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,27,2
1998,27-Oct,A,7,FOOT,111,111-50,111-50-056,Steep Creek,Complete survey,Coho,MWS,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,146,3
1998,27-Oct,A,13,FOOT,111,111-50,111-50-062,Jordon Creek,Complete survey,Coho,MWS,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,61,2
1998,30-Oct,A,5,FOOT,111,111-40,111-40-007,Switzer Creek,Complete survey,Coho,MWS,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,27,15
1998,9-Sep,A,13,AERIAL,112,112-67,112-67-035,Hasselborg River,Complete survey,Coho,AJM,0,Not coded yet,Not recorded,Poor,Not recorded,Fish present but not counted in Live,0,0,0,0
1998,16-Sep,A,1,AERIAL,112,112-67,112-67-035,Hasselborg River,Complete survey,Coho,AJM,0,Not coded yet,Not recorded,Normal,Normal,Fish present but not counted in Live,0,0,600,0
1998,3-Oct,A,10,HELICOPTER,112,112-67,112-67-040,Jims Creek,Complete survey,Coho,AJM,0,Not coded yet,Not recorded,Excellent,Not recorded,Not recorded,0,0,70,0
1998,3-Oct,A,15,HELICOPTER,112,112-67,112-67-035,Hasselborg River,Complete survey,Coho,AJM,0,Not coded yet,Not recorded,Excellent,Not recorded,Not recorded,0,0,4680,0
1998,5-Aug,D,12,AERIAL,113,113-22,113-22-028,Port Banks,Mouth and Bay,Coho,WMD,1,Incomplete survey - not useful for indexing abundance,Not recorded,Normal,Not recorded,Not recorded,1000,0,0,0
1998,13-Aug,D,13,AERIAL,113,113-22,113-22-028,Port Banks,Mouth and Bay,Coho,WMD,1,Incomplete survey - not useful for indexing abundance,Not recorded,Normal,Not recorded,Not recorded,0,0,0,0
1998,15-Aug,D,3,FOOT,113,113-73,113-73-003,Lake Stream Ford Arm,Complete survey,Coho,KCK,2,Complete survey - potentially useful for indexing abundance,Not recorded,Normal,Not recorded,Not recorded,0,0,186,0
1998,15-Aug,D,5,BOAT,113,113-62,113-62-008,Sinitsin Cove Head,"Intertidal, Mouth, and Bay",Coho,EVP,1,Incomplete survey - not useful for indexing abundance,Tide Low,Normal,Normal,Fish present but not counted in Live,2,0,0,0
1998,16-Aug,D,13,FOOT,113,113-52,113-52-004,Hanus Bay,Complete survey,Coho,EVP,1,Incomplete survey - not useful for indexing abundance,Tide Intermediate,Normal,Normal,Not recorded,2,0,6,0
1998,21-Aug,D,4,FOOT,113,113-73,113-73-003,Lake Stream Ford Arm,Complete survey,Coho,KCK,2,Complete survey - potentially useful for indexing abundance,Not recorded,Normal,Not recorded,Not recorded,0,1,287,0
1998,24-Aug,D,14,FOOT,113,113-72,113-72-001,Chichagoff Creek,Complete survey,Coho,EVP,1,Incomplete survey - not useful for indexing abundance,Not recorded,Normal,Not recorded,Not recorded,0,0,6,0
1998,1-Sep,D,8,BOAT,113,113-41,113-41-032,Salmon Lake Stream,"Intertidal, Mouth, and Bay",Coho,EVP,1,Incomplete survey - not useful for indexing abundance,Not recorded,Poor,Not recorded,Not recorded,0,9,0,0
1998,2-Sep,D,10,BOAT,113,113-41,113-41-032,Salmon Lake Stream,"Intertidal, Mouth, and Bay",Coho,EVP,1,Incomplete survey - not useful for indexing abundance,Tide Intermediate,Poor,High,Not recorded,9,0,0,0
1998,5-Sep,D,7,FOOT,113,113-73,113-73-003,Lake Stream Ford Arm,Complete survey,Coho,KCK,2,Complete survey - potentially useful for indexing abundance,Not recorded,Normal,Not recorded,Not recorded,0,0,1105,1
1998,5-Sep,D,11,BOAT,113,113-41,113-41-032,Salmon Lake Stream,"Intertidal, Mouth, and Bay",Coho,EVP,1,Incomplete survey - not useful for indexing abundance,Tide High,Poor,High,Not recorded,7,0,0,0
1998,6-Sep,D,1,FOOT,113,113-42,113-42-003,Noxen Creek,Complete survey,Coho,EVP,1,Incomplete survey - not useful for indexing abundance,Tide Low,Excellent,Normal,Not recorded,0,0,16,0
1998,6-Sep,D,3,FOOT,113,113-41,113-41-13B,Eagle River,Complete survey,Coho,EVP,1,Incomplete survey - not useful for indexing abundance,Tide High,Poor,High,Not recorded,0,2,2,0
1998,8-Sep,D,7,FOOT,113,113-62,113-62-008,Sinitsin Cove Head,Complete survey,Coho,EVP,1,Incomplete survey - not useful for indexing abundance,Tide High,Normal,Normal,Not recorded,0,0,8,0
1998,9-Sep,D,10,FOOT,113,113-66,113-66-006,St. John Baptist Hd,Complete survey,Coho,EVP,1,Incomplete survey - not useful for indexing abundance,Tide Low,Normal,Normal,Not recorded,50,0,2,0
1998,15-Sep,D,9,BOAT,113,113-41,113-41-032,Salmon Lake Stream,"Intertidal, Mouth, and Bay",Coho,DAG,1,Incomplete survey - not useful for indexing abundance,Not recorded,Normal,Not recorded,Not recorded,0,32,0,0
1998,16-Sep,D,10,FOOT,113,113-73,113-73-003,Lake Stream Ford Arm,Complete survey,Coho,KCK,2,Complete survey - potentially useful for indexing abundance,Not recorded,Normal,Not recorded,Not recorded,0,4,1020,0
1998,20-Sep,D,10,FOOT,113,113-62,113-62-008,Sinitsin Cove Head,Complete survey,Coho,DAG,2,Complete survey - potentially useful for indexing abundance,Not recorded,Normal,Not recorded,Not recorded,0,0,83,0
1998,22-Sep,D,4,FOOT,113,113-41,113-41-032,Salmon Lake Stream,Complete survey,Coho,NSR,2,Complete survey - potentially useful for indexing abundance,Not recorded,Normal,Not recorded,Not recorded,0,150,0,0
1998,22-Sep,D,13,FOOT,113,113-73,113-73-003,Lake Stream Ford Arm,Complete survey,Coho,KCK,2,Complete survey - potentially useful for indexing abundance,Not recorded,Normal,Not recorded,Not recorded,0,0,1770,0
1998,1-Oct,D,11,FOOT,113,113-62,113-62-008,Sinitsin Cove Head,Complete survey,Coho,WMD,3,Peak survey - useful for indexing abundance,Not recorded,Normal,Not recorded,Not recorded,0,0,109,0
1998,3-Oct,D,16,FOOT,113,113-73,113-73-003,Lake Stream Ford Arm,Complete survey,Coho,KCK,1,Incomplete survey - not useful for indexing abundance,Not recorded,Normal,Not recorded,Not recorded,0,0,1474,2
1998,3-Oct,D,17,FOOT,113,113-73,113-73-003,Lake Stream Ford Arm,Complete survey,Coho,KCK,1,Incomplete survey - not useful for indexing abundance,Not recorded,Normal,Not recorded,Not recorded,0,0,1393,0
1998,8-Oct,D,1,HELICOPTER,113,113-81,113-81-011,Black River,Complete survey,Coho,LDS,3,Peak survey - useful for indexing abundance,Not recorded,Normal,Not recorded,Not recorded,0,0,1520,0
1998,8-Oct,D,13,FOOT,113,113-40,113-40-015,Starrigavin Creek,Complete survey,Coho,DAG,3,Peak survey - useful for indexing abundance,Not recorded,Normal,Not recorded,Not recorded,0,0,123,0
1998,8-Oct,D,14,SNORKEL,113,113-41,113-41-13B,Eagle River,Complete survey,Coho,DAG,3,Peak survey - useful for indexing abundance,Not recorded,Normal,Not recorded,Not recorded,0,0,300,0
1998,8-Oct,D,15,FOOT,113,113-43,113-43-002,Nakwasina River,Complete survey,Coho,DAG,3,Peak survey - useful for indexing abundance,Not recorded,Normal,Not recorded,Not recorded,0,0,653,0
1998,9-Oct,D,12,FOOT,113,113-66,113-66-006,St. John Baptist Hd,Complete survey,Coho,WMD,3,Peak survey - useful for indexing abundance,Not recorded,Normal,Not recorded,Not recorded,0,0,57,0
1998,15-Oct,D,2,FOOT,113,113-41,113-41-032,Salmon Lake Stream,Complete survey,Coho,DAG,1,Incomplete survey - not useful for indexing abundance,Not recorded,Excellent,Low,Not recorded,0,70,6,0
1998,23-Oct,D,5,SNORKEL,113,113-41,113-41-032,Salmon Lake Stream,Complete survey,Coho,NSR,2,Complete survey - potentially useful for indexing abundance,Not recorded,Not recorded,Not recorded,Not recorded,0,0,132,0
1998,5-Oct,A,1,FOOT,115,115-32,115-32-068,Tahini River,Complete survey,Coho,RPE,3,Peak survey - useful for indexing abundance,Not recorded,Excellent,Low,Not recorded,0,0,638,1
1998,6-Oct,A,2,BOAT,115,115-32,115-32-027,"Clear Creek Murphy Flat, Chilkat Lake",Complete survey,Coho,RPE,3,Peak survey - useful for indexing abundance,Not recorded,Poor,Normal,Not recorded,0,0,275,0
1998,7-Oct,A,3,FOOT,115,115-32,115-32-064,Kelsall River,Complete survey,Coho,RPE,3,Peak survey - useful for indexing abundance,Not recorded,Normal,Low,Not recorded,0,0,262,1
1998,7-Oct,A,4,FOOT,115,115-32,115-32-040,Spring Ck L Salmon R,Complete survey,Coho,RPE,3,Peak survey - useful for indexing abundance,Not recorded,Normal,Low,Not recorded,0,0,117,0
1998,12-Oct,A,5,FOOT,115,115-32,115-32-068,Tahini River,Complete survey,Coho,RPE,3,Peak survey - useful for indexing abundance,Not recorded,Excellent,Low,Not recorded,0,0,623,1
1998,13-Oct,A,6,FOOT,115,115-32,115-32-064,Kelsall River,Complete survey,Coho,RPE,3,Peak survey - useful for indexing abundance,Not recorded,Normal,Low,Not recorded,0,0,191,0
1998,13-Oct,A,7,FOOT,115,115-32,115-32-040,Spring Ck L Salmon R,Complete survey,Coho,RPE,3,Peak survey - useful for indexing abundance,Not recorded,Normal,Low,Not recorded,0,0,121,0
1998,21-Oct,A,8,FOOT,115,115-32,115-32-040,Spring Ck L Salmon R,Complete survey,Coho,RPE,3,Peak survey - useful for indexing abundance,Not recorded,Normal,High,Not recorded,0,0,264,0
1998,26-Oct,A,1,FOOT,115,115-20,115-20-010,Berners River,Unknown,Coho,LDS,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,6702,100
1998,28-Oct,A,9,FOOT,115,115-32,115-32-040,Spring Ck L Salmon R,Complete survey,Coho,RPE,3,Peak survey - useful for indexing abundance,Not recorded,Poor,High,Not recorded,0,0,209,2
1998,29-Oct,A,10,FOOT,115,115-32,115-32-064,Kelsall River,Complete survey,Coho,RPE,3,Peak survey - useful for indexing abundance,Not recorded,Poor,High,Not recorded,0,0,10,0
1998,29-Oct,A,11,FOOT,115,115-32,115-32-066,Nataga Creek,Complete survey,Coho,RPE,3,Peak survey - useful for indexing abundance,Not recorded,Poor,High,Not recorded,0,0,15,0
1998,4-Nov,A,12,FOOT,115,115-32,115-32-064,Kelsall River,Complete survey,Coho,RPE,3,Peak survey - useful for indexing abundance,Not recorded,Normal,High,Not recorded,0,0,5,0
1998,4-Nov,A,13,FOOT,115,115-32,115-32-064,Kelsall River,Complete survey,Coho,RPE,3,Peak survey - useful for indexing abundance,Not recorded,Normal,High,Not recorded,0,0,10,0
1998,16-Nov,A,14,AERIAL,115,115-32,115-32-030,Takhin River,Complete survey,Coho,RPE,3,Peak survey - useful for indexing abundance,Not recorded,Normal,Normal,Not recorded,0,0,310,0
1998,16-Nov,A,15,AERIAL,115,115-32,115-32-025,Chilkat River,Complete survey,Coho,RPE,3,Peak survey - useful for indexing abundance,Not recorded,Normal,Normal,Not recorded,0,0,150,0
1998,16-Nov,A,16,AERIAL,115,115-32,115-32-025,Chilkat River,Complete survey,Coho,RPE,3,Peak survey - useful for indexing abundance,Not recorded,Not recorded,Not recorded,Not recorded,0,0,50,0
1998,21-Aug,A,5,BOAT,182,182-70,182-70-010,Situk RIver,Complete survey,Coho,REJ,0,Not coded yet,Not recorded,Poor,Not recorded,Not recorded,0,0,1840,0
1998,16-Nov,A,9,AERIAL,182,182-20,182-20-010,East Alsek River,Complete survey,Coho,MST,0,Not coded yet,Not recorded,Normal,Not recorded,Not recorded,0,0,1400,0
1998,16-Nov,A,10,AERIAL,182,182-10,182-10-010,Doame River,Complete survey,Coho,MST,0,Not coded yet,Not recorded,Normal,Not recorded,Not recorded,0,0,550,0
1998,16-Nov,A,11,AERIAL,182,182-30,182-30-015,Cabin Creek,Complete survey,Coho,MST,0,Not coded yet,Not recorded,Normal,Not recorded,Not recorded,0,0,250,0
1998,16-Nov,A,12,AERIAL,182,182-30,182-30-011,Tanis River,Complete survey,Coho,MST,0,Not coded yet,Not recorded,Normal,Not recorded,Not recorded,0,0,200,0
1998,16-Nov,A,13,AERIAL,182,182-30,182-30-011,Tanis River,Complete survey,Coho,MST,0,Not coded yet,Not recorded,Normal,Not recorded,Not recorded,0,0,50,0
1998,19-Aug,A,4,AERIAL,192,192-42,192-42-020,Tsiu River,Complete survey,Coho,ARB,0,Not coded yet,Not recorded,Poor,Not recorded,Not recorded,0,0,3500,0
1998,10-Sep,A,6,AERIAL,192,192-42,192-42-020,Tsiu River,Complete survey,Coho,MST,0,Not coded yet,Not recorded,Poor,Not recorded,Not recorded,0,0,9000,0
1998,14-Sep,A,7,AERIAL,192,192-41,192-41-010,Kaliakh River,Complete survey,Coho,MST,0,Not coded yet,Not recorded,Poor,Not recorded,Not recorded,0,0,500,0
1998,14-Sep,A,8,AERIAL,192,192-42,192-42-020,Tsiu River,Complete survey,Coho,MST,0,Not coded yet,Not recorded,Poor,Not recorded,Not recorded,0,0,12000,0
1999,1-Jul,B,1,AERIAL,101,101-41,101-41-025,Lucky Cove,"Intertidal, Mouth, and Bay",Coho,EDH,2,Complete survey - potentially useful for indexing abundance,Tide Low,Normal,Normal,Not recorded,0,0,0,0
1999,20-Sep,B,3,FOOT,101,101-80,101-80-070,Hatchery Ck-Yes Bay,Complete survey,Coho,TPZ,2,Complete survey - potentially useful for indexing abundance,Not recorded,Normal,High,Not recorded,5,0,2,0
1999,30-Sep,B,1,HELICOPTER,101,101-75,101-75-005,Herman Creek,Complete survey,Coho,GMF,3,Peak survey - useful for indexing abundance,Tide Intermediate,Excellent,Low,Not recorded,0,0,75,0
1999,30-Sep,B,2,HELICOPTER,101,101-75,101-75-010,Grant Creek,Complete survey,Coho,GMF,3,Peak survey - useful for indexing abundance,Tide Intermediate,Normal,Normal,Not recorded,0,0,127,0
1999,30-Sep,B,3,HELICOPTER,101,101-75,101-75-015,Eulachon River,Complete survey,Coho,GMF,3,Peak survey - useful for indexing abundance,Tide Low,Excellent,Low,Not recorded,0,0,657,0
1999,30-Sep,B,4,HELICOPTER,101,101-75,101-75-050,Klahini River,Complete survey,Coho,GMF,3,Peak survey - useful for indexing abundance,Tide Low,Normal,Normal,Not recorded,0,0,150,0
1999,30-Sep,B,5,FOOT,101,101-80,101-80-070,Hatchery Ck-Yes Bay,Complete survey,Coho,TPZ,2,Complete survey - potentially useful for indexing abundance,Not recorded,Normal,Normal,Not recorded,0,0,3,0
1999,30-Sep,B,5,HELICOPTER,101,101-71,101-71-04H,Humpy Creek,Complete survey,Coho,GMF,2,Complete survey - potentially useful for indexing abundance,Tide Intermediate,Normal,Low,Not recorded,0,0,107,0
1999,30-Sep,B,6,HELICOPTER,101,101-71,101-71-04E,Choca Creek,Complete survey,Coho,GMF,3,Peak survey - useful for indexing abundance,Tide Intermediate,Normal,Low,Not recorded,0,0,225,0
1999,30-Sep,B,7,HELICOPTER,101,101-71,101-71-04A,Barrier Creek,Complete survey,Coho,GMF,3,Peak survey - useful for indexing abundance,Not recorded,Normal,Normal,Not recorded,0,0,25,0
1999,30-Sep,B,8,HELICOPTER,101,101-71,101-71-04I,Indian Creek,Complete survey,Coho,GMF,3,Peak survey - useful for indexing abundance,Not recorded,Excellent,Low,Not recorded,0,0,356,0
1999,30-Sep,B,9,HELICOPTER,101,101-71,101-71-04K,King Creek,Complete survey,Coho,GMF,3,Peak survey - useful for indexing abundance,Tide Intermediate,Excellent,Low,Not recorded,0,0,627,0
1999,30-Sep,B,10,HELICOPTER,101,101-45,101-45-078,Carroll Creek,Complete survey,Coho,GMF,3,Peak survey - useful for indexing abundance,Tide Intermediate,Normal,Low,Not recorded,0,0,425,0
1999,15-Oct,B,5,HELICOPTER,101,101-55,101-55-040,Blossom River,Complete survey,Coho,SBW,3,Peak survey - useful for indexing abundance,Not recorded,Normal,Normal,Not recorded,0,0,598,0
1999,15-Oct,B,6,HELICOPTER,101,101-30,101-30-030,Keta River,Complete survey,Coho,SBW,3,Peak survey - useful for indexing abundance,Not recorded,Normal,Normal,Not recorded,0,0,1895,0
1999,15-Oct,B,7,HELICOPTER,101,101-30,101-30-060,Marten River,Complete survey,Coho,SBW,3,Peak survey - useful for indexing abundance,Not recorded,Normal,Normal,Not recorded,0,0,1518,0
1999,15-Oct,B,8,HELICOPTER,101,101-15,101-15-019,Tombstone River,Complete survey,Coho,SBW,3,Peak survey - useful for indexing abundance,Not recorded,Normal,Normal,Not recorded,0,0,840,0
1999,15-Oct,B,9,HELICOPTER,101,101-30,101-30-083,Humpback Creek,Complete survey,Coho,SBW,3,Peak survey - useful for indexing abundance,Not recorded,Not recorded,Not recorded,Not recorded,0,0,520,0
1999,20-Oct,B,2,FOOT,101,101-80,101-80-070,Hatchery Ck-Yes Bay,Complete survey,Coho,TPZ,2,Complete survey - potentially useful for indexing abundance,Not recorded,Normal,High,Not recorded,0,0,258,0
1999,24-Oct,B,5,FOOT,101,101-30,101-30-083,Humpback Creek,Complete survey,Coho,LDS,2,Complete survey - potentially useful for indexing abundance,Not recorded,Poor,Not recorded,Not recorded,0,0,117,0
1999,30-Oct,B,6,FOOT,101,101-30,101-30-083,Humpback Creek,Complete survey,Coho,LDS,2,Complete survey - potentially useful for indexing abundance,Not recorded,Normal,High,Not recorded,0,0,181,0
1999,30-Oct,B,7,FOOT,101,101-30,101-30-083,Humpback Creek,Complete survey,Coho,LDS,2,Complete survey - potentially useful for indexing abundance,Not recorded,Excellent,Normal,Not recorded,0,0,197,0
1999,6-Nov,B,1,FOOT,101,101-15,101-15-085,Fish Creek-Hyder,Partial stream survey,Coho,SHH,3,Peak survey - useful for indexing abundance,Not recorded,Excellent,Low,Not recorded,0,0,790,28
1999,7-Nov,B,2,FOOT,101,101-15,101-15-090,Marx Creek-Hyder,Partial stream survey,Coho,SHH,3,Peak survey - useful for indexing abundance,Not recorded,Excellent,Low,Not recorded,0,0,140,3
1999,7-Sep,B,5,FOOT,102,102-30,102-30-067,Kegan Cove,Unknown,Coho,NLZ,2,Complete survey - potentially useful for indexing abundance,Not recorded,Not recorded,Not recorded,Not recorded,0,0,3,0
1999,14-Sep,B,2,FOOT,102,102-60,102-60-089,McGillvery Creek,Partial stream survey,Coho,TPZ,2,Complete survey - potentially useful for indexing abundance,Not recorded,Normal,Normal,Not recorded,0,0,13,0
1999,28-Oct,B,3,HELICOPTER,102,102-60,102-60-084,Maybeso Creek,Partial stream survey,Coho,REC,3,Peak survey - useful for indexing abundance,Not recorded,Normal,High,Not recorded,0,0,183,0
1999,28-Oct,B,4,HELICOPTER,102,102-60,102-60-082,Harris River,Partial stream survey,Coho,REC,3,Peak survey - useful for indexing abundance,Not recorded,Poor,Normal,Not recorded,0,0,321,0
1999,4-Sep,B,2,FOOT,103,103-90,103-90-010,Sarkar,Complete survey,Coho,NLZ,2,Complete survey - potentially useful for indexing abundance,Not recorded,Poor,Normal,Not recorded,0,0,1,0
1999,11-Sep,B,1,FOOT,103,103-60,103-60-059,Port St Nicholas Hd,Partial stream survey,Coho,REC,3,Peak survey - useful for indexing abundance,Not recorded,Normal,Low,Not recorded,0,0,54,0
1999,26-Oct,B,1,FOOT,103,103-60,103-60-059,Port St Nicholas Hd,Partial stream survey,Coho,REC,2,Complete survey - potentially useful for indexing abundance,Not recorded,Normal,High,Not recorded,0,0,18,0
1999,27-Oct,B,1,FOOT,103,103-90,103-90-042,Shaheen Creek,Partial stream survey,Coho,REC,2,Complete survey - potentially useful for indexing abundance,Not recorded,Normal,Normal,Not recorded,0,0,154,1
1999,8-Jul,C,2,AERIAL,106,106-25,106-25-015,Burnett Hatchery Ck,Mouth and Bay,Coho,WRB,1,Incomplete survey - not useful for indexing abundance,Tide Intermediate,Poor,Normal,Not recorded,200,0,0,0
1999,15-Jul,C,4,AERIAL,106,106-25,106-25-015,Burnett Hatchery Ck,Mouth and Bay,Coho,WRB,2,Complete survey - potentially useful for indexing abundance,Tide Low,Normal,Normal,Not recorded,500,0,0,0
